Metric,Value,Description
ramulator.serving_requests_10_0_0,5628409,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_0_0
ramulator.serving_requests_10_0_1,3243445,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_0_1
ramulator.serving_requests_10_1,10947741,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_1
ramulator.serving_requests_10_1_0,5194468,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_1_0
ramulator.serving_requests_10_1_1,5753273,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_1_1
ramulator.serving_requests_10_2,4520865,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_2
ramulator.serving_requests_10_2_0,2158422,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_2_0
ramulator.serving_requests_10_2_1,2362443,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_2_1
ramulator.serving_requests_10_3,7346187,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_3
ramulator.serving_requests_10_3_0,5044006,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_3_0
ramulator.serving_requests_10_3_1,2302181,The sum of read and write requests that are served in this DRAM element per memory cycle for level _10_3_1
ramulator.serving_requests_11,18308503,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11
ramulator.serving_requests_11_0,5263692,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_0
ramulator.serving_requests_11_0_0,2254782,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_0_0
ramulator.serving_requests_11_0_1,3008910,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_0_1
ramulator.serving_requests_11_1,4387582,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_1
ramulator.serving_requests_11_1_0,2391009,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_1_0
ramulator.serving_requests_11_1_1,1996573,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_1_1
ramulator.serving_requests_11_2,4266904,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_2
ramulator.serving_requests_11_2_0,2129192,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_2_0
ramulator.serving_requests_11_2_1,2137712,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_2_1
ramulator.serving_requests_11_3,4390325,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_3
ramulator.serving_requests_11_3_0,2135755,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_3_0
ramulator.serving_requests_11_3_1,2254570,The sum of read and write requests that are served in this DRAM element per memory cycle for level _11_3_1
ramulator.serving_requests_12,21473483,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12
ramulator.serving_requests_12_0,7039163,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_0
ramulator.serving_requests_12_0_0,4004602,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_0_0
ramulator.serving_requests_12_0_1,3034561,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_0_1
ramulator.serving_requests_12_1,5120498,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_1
ramulator.serving_requests_12_1_0,2429670,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_1_0
ramulator.serving_requests_12_1_1,2690828,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_1_1
ramulator.serving_requests_12_2,4158576,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_2
ramulator.serving_requests_12_2_0,2084105,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_2_0
ramulator.serving_requests_12_2_1,2074471,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_2_1
ramulator.serving_requests_12_3,5155246,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_3
ramulator.serving_requests_12_3_0,2842781,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_3_0
ramulator.serving_requests_12_3_1,2312465,The sum of read and write requests that are served in this DRAM element per memory cycle for level _12_3_1
ramulator.serving_requests_13,26145078,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13
ramulator.serving_requests_13_0,7564306,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_0
ramulator.serving_requests_13_0_0,4357411,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_0_0
ramulator.serving_requests_13_0_1,3206895,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_0_1
ramulator.serving_requests_13_1,7149541,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_1
ramulator.serving_requests_13_1_0,3100380,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_1_0
ramulator.serving_requests_13_1_1,4049161,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_1_1
ramulator.serving_requests_13_2,4637294,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_2
ramulator.serving_requests_13_2_0,2353785,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_2_0
ramulator.serving_requests_13_2_1,2283509,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_2_1
ramulator.serving_requests_13_3,6793937,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_3
ramulator.serving_requests_13_3_0,3308364,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_3_0
ramulator.serving_requests_13_3_1,3485573,The sum of read and write requests that are served in this DRAM element per memory cycle for level _13_3_1
ramulator.serving_requests_14,22712189,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14
ramulator.serving_requests_14_0,6584224,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_0
ramulator.serving_requests_14_0_0,3221606,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_0_0
ramulator.serving_requests_14_0_1,3362618,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_0_1
ramulator.serving_requests_14_1,5213998,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_1
ramulator.serving_requests_14_1_0,2630634,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_1_0
ramulator.serving_requests_14_1_1,2583364,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_1_1
ramulator.serving_requests_14_2,4943164,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_2
ramulator.serving_requests_14_2_0,2447340,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_2_0
ramulator.serving_requests_14_2_1,2495824,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_2_1
ramulator.serving_requests_14_3,5970803,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_3
ramulator.serving_requests_14_3_0,3249553,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_3_0
ramulator.serving_requests_14_3_1,2721250,The sum of read and write requests that are served in this DRAM element per memory cycle for level _14_3_1
ramulator.serving_requests_15,19469589,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15
ramulator.serving_requests_15_0,5767980,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_0
ramulator.serving_requests_15_0_0,2707757,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_0_0
ramulator.serving_requests_15_0_1,3060223,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_0_1
ramulator.serving_requests_15_1,4267946,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_1
ramulator.serving_requests_15_1_0,2210382,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_1_0
ramulator.serving_requests_15_1_1,2057564,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_1_1
ramulator.serving_requests_15_2,4520650,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_2
ramulator.serving_requests_15_2_0,2282011,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_2_0
ramulator.serving_requests_15_2_1,2238639,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_2_1
ramulator.serving_requests_15_3,4913013,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_3
ramulator.serving_requests_15_3_0,2667811,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_3_0
ramulator.serving_requests_15_3_1,2245202,The sum of read and write requests that are served in this DRAM element per memory cycle for level _15_3_1
ramulator.serving_requests_16,21037104,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16
ramulator.serving_requests_16_0,6541540,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_0
ramulator.serving_requests_16_0_0,3066686,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_0_0
ramulator.serving_requests_16_0_1,3474854,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_0_1
ramulator.serving_requests_16_1,4426272,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_1
ramulator.serving_requests_16_1_0,2358855,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_1_0
ramulator.serving_requests_16_1_1,2067417,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_1_1
ramulator.serving_requests_16_2,4757175,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_2
ramulator.serving_requests_16_2_0,2312083,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_2_0
ramulator.serving_requests_16_2_1,2445092,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_2_1
ramulator.serving_requests_16_3,5312117,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_3
ramulator.serving_requests_16_3_0,2909012,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_3_0
ramulator.serving_requests_16_3_1,2403105,The sum of read and write requests that are served in this DRAM element per memory cycle for level _16_3_1
ramulator.serving_requests_17,19413250,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17
ramulator.serving_requests_17_0,5835206,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_0
ramulator.serving_requests_17_0_0,2761672,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_0_0
ramulator.serving_requests_17_0_1,3073534,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_0_1
ramulator.serving_requests_17_1,4232204,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_1
ramulator.serving_requests_17_1_0,2192041,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_1_0
ramulator.serving_requests_17_1_1,2040163,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_1_1
ramulator.serving_requests_17_2,4469515,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_2
ramulator.serving_requests_17_2_0,2285572,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_2_0
ramulator.serving_requests_17_2_1,2183943,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_2_1
ramulator.serving_requests_17_3,4876325,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_3
ramulator.serving_requests_17_3_0,2658110,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_3_0
ramulator.serving_requests_17_3_1,2218215,The sum of read and write requests that are served in this DRAM element per memory cycle for level _17_3_1
ramulator.serving_requests_18,19624610,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18
ramulator.serving_requests_18_0,6003285,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_0
ramulator.serving_requests_18_0_0,2906653,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_0_0
ramulator.serving_requests_18_0_1,3096632,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_0_1
ramulator.serving_requests_18_1,4217200,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_1
ramulator.serving_requests_18_1_0,2192119,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_1_0
ramulator.serving_requests_18_1_1,2025081,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_1_1
ramulator.serving_requests_18_2,4498263,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_2
ramulator.serving_requests_18_2_0,2305777,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_2_0
ramulator.serving_requests_18_2_1,2192486,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_2_1
ramulator.serving_requests_18_3,4905862,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_3
ramulator.serving_requests_18_3_0,2676704,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_3_0
ramulator.serving_requests_18_3_1,2229158,The sum of read and write requests that are served in this DRAM element per memory cycle for level _18_3_1
ramulator.serving_requests_19,27008968,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19
ramulator.serving_requests_19_0,9061254,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_0
ramulator.serving_requests_19_0_0,2804473,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_0_0
ramulator.serving_requests_19_0_1,6256781,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_0_1
ramulator.serving_requests_19_1,6590857,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_1
ramulator.serving_requests_19_1_0,3374317,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_1_0
ramulator.serving_requests_19_1_1,3216540,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_1_1
ramulator.serving_requests_19_2,5701739,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_2
ramulator.serving_requests_19_2_0,2351792,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_2_0
ramulator.serving_requests_19_2_1,3349947,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_2_1
ramulator.serving_requests_19_3,5655118,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_3
ramulator.serving_requests_19_3_0,3368450,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_3_0
ramulator.serving_requests_19_3_1,2286668,The sum of read and write requests that are served in this DRAM element per memory cycle for level _19_3_1
ramulator.serving_requests_1_0,10179054,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_0
ramulator.serving_requests_1_0_0,3189626,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_0_0
ramulator.serving_requests_1_0_1,6989428,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_0_1
ramulator.serving_requests_1_1,8144728,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_1
ramulator.serving_requests_1_1_0,2588623,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_1_0
ramulator.serving_requests_1_1_1,5556105,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_1_1
ramulator.serving_requests_1_2,12628297,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_2
ramulator.serving_requests_1_2_0,3461460,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_2_0
ramulator.serving_requests_1_2_1,9166837,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_2_1
ramulator.serving_requests_1_3,10390304,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_3
ramulator.serving_requests_1_3_0,7894205,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_3_0
ramulator.serving_requests_1_3_1,2496099,The sum of read and write requests that are served in this DRAM element per memory cycle for level _1_3_1
ramulator.serving_requests_2,48067270,The sum of read and write requests that are served in this DRAM element per memory cycle for level _2
ramulator.serving_requests_20,31550276,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20
ramulator.serving_requests_20_0,7596894,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_0
ramulator.serving_requests_20_0_0,2641806,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_0_0
ramulator.serving_requests_20_0_1,4955088,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_0_1
ramulator.serving_requests_20_1,8112393,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_1
ramulator.serving_requests_20_1_0,3822294,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_1_0
ramulator.serving_requests_20_1_1,4290099,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_1_1
ramulator.serving_requests_20_2,6769105,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_2
ramulator.serving_requests_20_2_0,3461665,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_2_0
ramulator.serving_requests_20_2_1,3307440,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_2_1
ramulator.serving_requests_20_3,9071884,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_3
ramulator.serving_requests_20_3_0,6927670,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_3_0
ramulator.serving_requests_20_3_1,2144214,The sum of read and write requests that are served in this DRAM element per memory cycle for level _20_3_1
ramulator.serving_requests_21,23598236,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21
ramulator.serving_requests_21_0,5461526,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_0
ramulator.serving_requests_21_0_0,2569764,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_0_0
ramulator.serving_requests_21_0_1,2891762,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_0_1
ramulator.serving_requests_21_1,5597092,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_1
ramulator.serving_requests_21_1_0,2871457,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_1_0
ramulator.serving_requests_21_1_1,2725635,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_1_1
ramulator.serving_requests_21_2,5956779,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_2
ramulator.serving_requests_21_2_0,3034948,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_2_0
ramulator.serving_requests_21_2_1,2921831,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_2_1
ramulator.serving_requests_21_3,6582839,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_3
ramulator.serving_requests_21_3_0,3366726,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_3_0
ramulator.serving_requests_21_3_1,3216113,The sum of read and write requests that are served in this DRAM element per memory cycle for level _21_3_1
ramulator.serving_requests_22,21528577,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22
ramulator.serving_requests_22_0,5646278,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_0
ramulator.serving_requests_22_0_0,2455542,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_0_0
ramulator.serving_requests_22_0_1,3190736,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_0_1
ramulator.serving_requests_22_1,4955556,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_1
ramulator.serving_requests_22_1_0,2325588,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_1_0
ramulator.serving_requests_22_1_1,2629968,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_1_1
ramulator.serving_requests_22_2,5400694,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_2
ramulator.serving_requests_22_2_0,2772457,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_2_0
ramulator.serving_requests_22_2_1,2628237,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_2_1
ramulator.serving_requests_22_3,5526049,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_3
ramulator.serving_requests_22_3_0,3314954,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_3_0
ramulator.serving_requests_22_3_1,2211095,The sum of read and write requests that are served in this DRAM element per memory cycle for level _22_3_1
ramulator.serving_requests_23,18782016,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23
ramulator.serving_requests_23_0,5274236,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_0
ramulator.serving_requests_23_0_0,2401838,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_0_0
ramulator.serving_requests_23_0_1,2872398,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_0_1
ramulator.serving_requests_23_1,4212958,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_1
ramulator.serving_requests_23_1_0,2209295,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_1_0
ramulator.serving_requests_23_1_1,2003663,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_1_1
ramulator.serving_requests_23_2,4581772,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_2
ramulator.serving_requests_23_2_0,2310902,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_2_0
ramulator.serving_requests_23_2_1,2270870,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_2_1
ramulator.serving_requests_23_3,4713050,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_3
ramulator.serving_requests_23_3_0,2624202,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_3_0
ramulator.serving_requests_23_3_1,2088848,The sum of read and write requests that are served in this DRAM element per memory cycle for level _23_3_1
ramulator.serving_requests_24,18417540,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24
ramulator.serving_requests_24_0,5237359,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_0
ramulator.serving_requests_24_0_0,2419226,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_0_0
ramulator.serving_requests_24_0_1,2818133,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_0_1
ramulator.serving_requests_24_1,4207041,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_1
ramulator.serving_requests_24_1_0,2112706,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_1_0
ramulator.serving_requests_24_1_1,2094335,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_1_1
ramulator.serving_requests_24_2,4437697,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_2
ramulator.serving_requests_24_2_0,2299230,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_2_0
ramulator.serving_requests_24_2_1,2138467,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_2_1
ramulator.serving_requests_24_3,4535443,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_3
ramulator.serving_requests_24_3_0,2568577,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_3_0
ramulator.serving_requests_24_3_1,1966866,The sum of read and write requests that are served in this DRAM element per memory cycle for level _24_3_1
ramulator.serving_requests_25,23091695,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25
ramulator.serving_requests_25_0,5490781,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_0
ramulator.serving_requests_25_0_0,2594694,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_0_0
ramulator.serving_requests_25_0_1,2896087,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_0_1
ramulator.serving_requests_25_1,5656201,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_1
ramulator.serving_requests_25_1_0,3567790,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_1_0
ramulator.serving_requests_25_1_1,2088411,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_1_1
ramulator.serving_requests_25_2,5561044,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_2
ramulator.serving_requests_25_2_0,3092994,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_2_0
ramulator.serving_requests_25_2_1,2468050,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_2_1
ramulator.serving_requests_25_3,6383669,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_3
ramulator.serving_requests_25_3_0,3423338,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_3_0
ramulator.serving_requests_25_3_1,2960331,The sum of read and write requests that are served in this DRAM element per memory cycle for level _25_3_1
ramulator.serving_requests_26,22358577,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26
ramulator.serving_requests_26_0,5897138,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_0
ramulator.serving_requests_26_0_0,2600345,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_0_0
ramulator.serving_requests_26_0_1,3296793,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_0_1
ramulator.serving_requests_26_1,4238230,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_1
ramulator.serving_requests_26_1_0,2255973,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_1_0
ramulator.serving_requests_26_1_1,1982257,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_1_1
ramulator.serving_requests_26_2,5230518,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_2
ramulator.serving_requests_26_2_0,3009666,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_2_0
ramulator.serving_requests_26_2_1,2220852,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_2_1
ramulator.serving_requests_26_3,6992691,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_3
ramulator.serving_requests_26_3_0,3518208,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_3_0
ramulator.serving_requests_26_3_1,3474483,The sum of read and write requests that are served in this DRAM element per memory cycle for level _26_3_1
ramulator.serving_requests_27,19327594,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27
ramulator.serving_requests_27_0,4904613,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_0
ramulator.serving_requests_27_0_0,2360305,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_0_0
ramulator.serving_requests_27_0_1,2544308,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_0_1
ramulator.serving_requests_27_1,4663256,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_1
ramulator.serving_requests_27_1_0,2679931,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_1_0
ramulator.serving_requests_27_1_1,1983325,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_1_1
ramulator.serving_requests_27_2,4749687,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_2
ramulator.serving_requests_27_2_0,2671131,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_2_0
ramulator.serving_requests_27_2_1,2078556,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_2_1
ramulator.serving_requests_27_3,5010038,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_3
ramulator.serving_requests_27_3_0,2908423,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_3_0
ramulator.serving_requests_27_3_1,2101615,The sum of read and write requests that are served in this DRAM element per memory cycle for level _27_3_1
ramulator.serving_requests_28,17751211,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28
ramulator.serving_requests_28_0,4962501,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_0
ramulator.serving_requests_28_0_0,2433924,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_0_0
ramulator.serving_requests_28_0_1,2528577,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_0_1
ramulator.serving_requests_28_1,4089355,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_1
ramulator.serving_requests_28_1_0,2098142,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_1_0
ramulator.serving_requests_28_1_1,1991213,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_1_1
ramulator.serving_requests_28_2,4366068,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_2
ramulator.serving_requests_28_2_0,2268673,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_2_0
ramulator.serving_requests_28_2_1,2097395,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_2_1
ramulator.serving_requests_28_3,4333287,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_3
ramulator.serving_requests_28_3_0,2504330,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_3_0
ramulator.serving_requests_28_3_1,1828957,The sum of read and write requests that are served in this DRAM element per memory cycle for level _28_3_1
ramulator.serving_requests_29,20818921,The sum of read and write requests that are served in this DRAM element per memory cycle for level _29
ramulator.serving_requests_29_0,5530751,The sum of read and write requests that are served in this DRAM element per memory cycle for level _29_0
ramulator.serving_requests_29_0_0,2845958,The sum of read and write requests that are served in this DRAM element per memory cycle for level _29_0_0
ramulator.serving_requests_29_0_1,2684793,The sum of read and write requests that are served in this DRAM element per memory cycle for level _29_0_1
ramulator.serving_requests_29_1,4534381,The sum of read and write requests that are served in this DRAM element per memory cycle for level _29_1
